_id,Year,Sex,Rank,Name,Count,Data_Revision_Date
1,1960,Female,1,SUSAN,3299,10/04/2023
2,1960,Female,2,MARY,3248,10/04/2023
3,1960,Female,3,KAREN,3156,10/04/2023
4,1960,Female,4,CYNTHIA,2982,10/04/2023
5,1960,Female,5,LISA,2839,10/04/2023
6,1960,Female,6,LINDA,2807,10/04/2023
7,1960,Female,7,DEBRA,2692,10/04/2023
8,1960,Female,8,PATRICIA*,2668,10/04/2023
9,1960,Female,9,DEBORAH,2490,10/04/2023
10,1960,Female,10,SANDRA,2404,10/04/2023
11,1960,Female,11,LAURA,2032,10/04/2023
12,1960,Female,12,ELIZABET*,1905,10/04/2023
13,1960,Female,13,PAMELA,1839,10/04/2023
14,1960,Female,14,DONNA,1820,10/04/2023
15,1960,Female,15,KATHLEEN*,1772,10/04/2023
16,1960,Female,16,LORI,1746,10/04/2023
17,1960,Female,17,KIMBERLY*,1710,10/04/2023
18,1960,Female,18,TERESA,1709,10/04/2023
19,1960,Female,19,JULIE,1665,10/04/2023
20,1960,Female,20,CHERYL,1639,10/04/2023
21,1960,Female,21,BARBARA,1605,10/04/2023
22,1960,Female,22,NANCY,1569,10/04/2023
23,1960,Female,23,DENISE,1501,10/04/2023
24,1960,Female,24,CHRISTIN*,1410,10/04/2023
25,1960,Female,25,CAROL,1322,10/04/2023
26,1960,Male,1,MICHAEL,8770,10/04/2023
27,1960,Male,2,DAVID,8033,10/04/2023
28,1960,Male,3,ROBERT,6798,10/04/2023
29,1960,Male,4,JOHN,6308,10/04/2023
30,1960,Male,5,JAMES,5900,10/04/2023
31,1960,Male,6,MARK,5389,10/04/2023
32,1960,Male,7,RICHARD,4436,10/04/2023
33,1960,Male,8,STEVEN,4310,10/04/2023
34,1960,Male,9,WILLIAM,3943,10/04/2023
35,1960,Male,10,DANIEL,3081,10/04/2023
36,1960,Male,11,THOMAS,2978,10/04/2023
37,1960,Male,12,JEFFREY,2940,10/04/2023
38,1960,Male,13,TIMOTHY,2695,10/04/2023
39,1960,Male,14,KENNETH,2563,10/04/2023
40,1960,Male,15,RONALD,2477,10/04/2023
41,1960,Male,16,KEVIN,2325,10/04/2023
42,1960,Male,17,GREGORY,2266,10/04/2023
43,1960,Male,18,JOSEPH,2178,10/04/2023
44,1960,Male,19,CHARLES,2172,10/04/2023
45,1960,Male,20,DONALD,2162,10/04/2023
46,1960,Male,21,PAUL,2136,10/04/2023
47,1960,Male,22,BRIAN,1968,10/04/2023
48,1960,Male,23,CHRISTOP*,1951,10/04/2023
49,1960,Male,24,ANTHONY,1906,10/04/2023
50,1960,Male,25,SCOTT,1893,10/04/2023
51,1961,Female,1,LISA,3497,10/04/2023
52,1961,Female,2,SUSAN,3221,10/04/2023
53,1961,Female,3,KAREN,2985,10/04/2023
54,1961,Female,4,MARY,2973,10/04/2023
55,1961,Female,5,CYNTHIA,2832,10/04/2023
56,1961,Female,6,LINDA,2674,10/04/2023
57,1961,Female,7,PATRICIA*,2522,10/04/2023
58,1961,Female,8,DEBORAH,2495,10/04/2023
59,1961,Female,9,SANDRA,2483,10/04/2023
60,1961,Female,10,DEBRA,2211,10/04/2023
61,1961,Female,11,LAURA,2073,10/04/2023
62,1961,Female,12,ELIZABET*,2043,10/04/2023
63,1961,Female,13,JULIE,1895,10/04/2023
64,1961,Female,14,LORI,1881,10/04/2023
65,1961,Female,15,KIMBERLY*,1850,10/04/2023
66,1961,Female,16,KATHLEEN*,1842,10/04/2023
67,1961,Female,17,PAMELA,1778,10/04/2023
68,1961,Female,18,TERESA,1690,10/04/2023
69,1961,Female,19,DONNA,1639,10/04/2023
70,1961,Female,20,CHRISTIN*,1628,10/04/2023
71,1961,Female,21,CHERYL,1582,10/04/2023
72,1961,Female,22,DENISE,1532,10/04/2023
73,1961,Female,23,NANCY,1517,10/04/2023
74,1961,Female,24,BARBARA,1494,10/04/2023
75,1961,Female,25,ROBIN,1378,10/04/2023
76,1961,Male,1,MICHAEL,9444,10/04/2023
77,1961,Male,2,DAVID,8353,10/04/2023
78,1961,Male,3,ROBERT,7054,10/04/2023
79,1961,Male,4,JOHN,6751,10/04/2023
80,1961,Male,5,JAMES,6055,10/04/2023
81,1961,Male,6,MARK,5339,10/04/2023
82,1961,Male,7,STEVEN,4211,10/04/2023
83,1961,Male,8,RICHARD,4186,10/04/2023
84,1961,Male,9,WILLIAM,3763,10/04/2023
85,1961,Male,10,DANIEL,3212,10/04/2023
86,1961,Male,11,JEFFREY,3118,10/04/2023
87,1961,Male,12,THOMAS,2991,10/04/2023
88,1961,Male,13,KENNETH,2534,10/04/2023
89,1961,Male,14,RONALD,2515,10/04/2023
90,1961,Male,15,KEVIN,2449,10/04/2023
91,1961,Male,16,TIMOTHY,2405,10/04/2023
92,1961,Male,17,GREGORY,2364,10/04/2023
93,1961,Male,18,CHRISTOP*,2266,10/04/2023
94,1961,Male,19,JOSEPH,2234,10/04/2023
95,1961,Male,20,CHARLES,2172,10/04/2023
96,1961,Male,21,PAUL,2162,10/04/2023
97,1961,Male,22,DONALD,2146,10/04/2023
98,1961,Male,23,SCOTT,2117,10/04/2023
99,1961,Male,24,BRIAN,2026,10/04/2023
100,1961,Male,25,ANTHONY,1999,10/04/2023
101,1962,Female,1,LISA,3698,10/04/2023
102,1962,Female,2,SUSAN,3088,10/04/2023
103,1962,Female,3,KAREN,2935,10/04/2023
104,1962,Female,4,MARY,2924,10/04/2023
105,1962,Female,5,CYNTHIA,2850,10/04/2023
106,1962,Female,6,DEBORAH,2540,10/04/2023
107,1962,Female,7,LINDA,2418,10/04/2023
108,1962,Female,8,PATRICIA*,2302,10/04/2023
109,1962,Female,9,KIMBERLY*,2223,10/04/2023
110,1962,Female,10,SANDRA,2157,10/04/2023
111,1962,Female,11,DEBRA,2109,10/04/2023
112,1962,Female,12,LAURA,1995,10/04/2023
113,1962,Female,13,JULIE,1897,10/04/2023
114,1962,Female,14,ELIZABET*,1810,10/04/2023
115,1962,Female,15,LORI,1802,10/04/2023
116,1962,Female,16,PAMELA,1751,10/04/2023
117,1962,Female,17,CHRISTIN*,1732,10/04/2023
118,1962,Female,18,KATHLEEN*,1701,10/04/2023
119,1962,Female,19,TERESA,1680,10/04/2023
120,1962,Female,20,DONNA,1654,10/04/2023
121,1962,Female,21,DENISE,1480,10/04/2023
122,1962,Female,22,KELLY,1461,10/04/2023
123,1962,Female,23,CHERYL,1438,10/04/2023
124,1962,Female,24,BARBARA,1398,10/04/2023
125,1962,Female,25,MICHELLE*,1383,10/04/2023
126,1962,Male,1,MICHAEL,9336,10/04/2023
127,1962,Male,2,DAVID,8059,10/04/2023
128,1962,Male,3,ROBERT,7031,10/04/2023
129,1962,Male,4,JOHN,6612,10/04/2023
130,1962,Male,5,JAMES,5863,10/04/2023
131,1962,Male,6,MARK,4911,10/04/2023
132,1962,Male,7,RICHARD,4340,10/04/2023
133,1962,Male,8,STEVEN,3914,10/04/2023
134,1962,Male,9,WILLIAM,3727,10/04/2023
135,1962,Male,10,JEFFREY,3389,10/04/2023
136,1962,Male,11,DANIEL,3049,10/04/2023
137,1962,Male,12,THOMAS,2902,10/04/2023
138,1962,Male,13,SCOTT,2753,10/04/2023
139,1962,Male,14,KENNETH,2587,10/04/2023
140,1962,Male,15,GREGORY,2548,10/04/2023
141,1962,Male,16,KEVIN,2429,10/04/2023
142,1962,Male,17,RONALD,2426,10/04/2023
143,1962,Male,18,JOSEPH,2387,10/04/2023
144,1962,Male,19,TIMOTHY,2345,10/04/2023
145,1962,Male,20,CHRISTOP*,2219,10/04/2023
146,1962,Male,21,PAUL,2157,10/04/2023
147,1962,Male,22,CHARLES,2077,10/04/2023
148,1962,Male,23,BRIAN,2061,10/04/2023
149,1962,Male,24,ANTHONY,2001,10/04/2023
150,1962,Male,25,DONALD,1929,10/04/2023
151,1963,Female,1,LISA,4661,10/04/2023
152,1963,Female,2,SUSAN,2920,10/04/2023
153,1963,Female,3,MARY,2788,10/04/2023
154,1963,Female,4,KAREN,2723,10/04/2023
155,1963,Female,5,CYNTHIA,2559,10/04/2023
156,1963,Female,6,DEBORAH,2407,10/04/2023
157,1963,Female,7,PATRICIA*,2269,10/04/2023
158,1963,Female,8,KIMBERLY*,2254,10/04/2023
159,1963,Female,9,LINDA,2144,10/04/2023
160,1963,Female,10,LAURA,2141,10/04/2023
161,1963,Female,11,SANDRA,2113,10/04/2023
162,1963,Female,12,CHRISTIN*,2019,10/04/2023
163,1963,Female,13,ELIZABET*,1929,10/04/2023
164,1963,Female,14,JULIE,1847,10/04/2023
165,1963,Female,15,LORI,1823,10/04/2023
166,1963,Female,16,DEBRA,1804,10/04/2023
167,1963,Female,17,TERESA,1673,10/04/2023
168,1963,Female,18,PAMELA,1656,10/04/2023
169,1963,Female,19,KATHLEEN*,1582,10/04/2023
170,1963,Female,20,KELLY,1559,10/04/2023
171,1963,Female,21,MARIA,1513,10/04/2023
172,1963,Female,22,DONNA,1510,10/04/2023
173,1963,Female,23,DENISE,1487,10/04/2023
174,1963,Female,24,MICHELLE*,1486,10/04/2023
175,1963,Female,25,JENNIFER*,1404,10/04/2023
176,1963,Male,1,MICHAEL,9136,10/04/2023
177,1963,Male,2,DAVID,7692,10/04/2023
178,1963,Male,3,ROBERT,7132,10/04/2023
179,1963,Male,4,JOHN,6978,10/04/2023
180,1963,Male,5,JAMES,5793,10/04/2023
181,1963,Male,6,MARK,4651,10/04/2023
182,1963,Male,7,RICHARD,4568,10/04/2023
183,1963,Male,8,STEVEN,3759,10/04/2023
184,1963,Male,9,WILLIAM,3662,10/04/2023
185,1963,Male,10,JEFFREY,3213,10/04/2023
186,1963,Male,11,DANIEL,3131,10/04/2023
187,1963,Male,12,THOMAS,2850,10/04/2023
188,1963,Male,13,SCOTT,2682,10/04/2023
189,1963,Male,14,KEVIN,2664,10/04/2023
190,1963,Male,15,KENNETH,2512,10/04/2023
191,1963,Male,16,GREGORY,2494,10/04/2023
192,1963,Male,17,RONALD,2422,10/04/2023
193,1963,Male,18,JOSEPH,2344,10/04/2023
194,1963,Male,19,CHRISTOP*,2313,10/04/2023
195,1963,Male,20,PAUL,2312,10/04/2023
196,1963,Male,21,TIMOTHY,2288,10/04/2023
197,1963,Male,22,BRIAN,2264,10/04/2023
198,1963,Male,23,CHARLES,2103,10/04/2023
199,1963,Male,24,ANTHONY,2063,10/04/2023
200,1963,Male,25,DONALD,1851,10/04/2023
201,1964,Female,1,LISA,4541,10/04/2023
202,1964,Female,2,MARY,2892,10/04/2023
203,1964,Female,3,KIMBERLY*,2556,10/04/2023
204,1964,Female,4,SUSAN,2535,10/04/2023
205,1964,Female,5,KAREN,2495,10/04/2023
206,1964,Female,6,CYNTHIA,2451,10/04/2023
207,1964,Female,7,PATRICIA*,2363,10/04/2023
208,1964,Female,8,CHRISTIN*,2352,10/04/2023
209,1964,Female,9,DEBORAH,2232,10/04/2023
210,1964,Female,10,LAURA,2155,10/04/2023
211,1964,Female,11,SANDRA,1926,10/04/2023
212,1964,Female,12,ELIZABET*,1843,10/04/2023
213,1964,Female,13,JULIE,1827,10/04/2023
214,1964,Female,14,LINDA,1785,10/04/2023
215,1964,Female,15,MICHELLE*,1637,10/04/2023
216,1964,Female,16,MARIA,1527,10/04/2023
217,1964,Female,17,JENNIFER*,1520,10/04/2023
218,1964,Female,18,DENISE,1507,10/04/2023
219,1964,Female,19,DEBRA,1490,10/04/2023
220,1964,Female,20,PAMELA,1458,10/04/2023
221,1964,Female,21,KATHLEEN*,1456,10/04/2023
222,1964,Female,22,TERESA,1422,10/04/2023
223,1964,Female,23,KELLY,1415,10/04/2023
224,1964,Female,24,LORI,1387,10/04/2023
225,1964,Female,25,DONNA,1377,10/04/2023
226,1964,Male,1,MICHAEL,8899,10/04/2023
227,1964,Male,2,DAVID,7495,10/04/2023
228,1964,Male,3,JOHN,7195,10/04/2023
229,1964,Male,4,ROBERT,7108,10/04/2023
230,1964,Male,5,JAMES,5946,10/04/2023
231,1964,Male,6,RICHARD,4368,10/04/2023
232,1964,Male,7,MARK,3978,10/04/2023
233,1964,Male,8,WILLIAM,3615,10/04/2023
234,1964,Male,9,STEVEN,3605,10/04/2023
235,1964,Male,10,DANIEL,2940,10/04/2023
236,1964,Male,11,JEFFREY,2912,10/04/2023
237,1964,Male,12,THOMAS,2733,10/04/2023
238,1964,Male,13,KEVIN,2542,10/04/2023
239,1964,Male,14,KENNETH,2464,10/04/2023
240,1964,Male,15,JOSEPH,2414,10/04/2023
241,1964,Male,16,PAUL,2408,10/04/2023
242,1964,Male,17,SCOTT,2336,10/04/2023
243,1964,Male,18,CHRISTOP*,2293,10/04/2023
244,1964,Male,18,TIMOTHY,2293,10/04/2023
245,1964,Male,20,RONALD,2225,10/04/2023
246,1964,Male,21,GREGORY,2224,10/04/2023
247,1964,Male,22,BRIAN,2083,10/04/2023
248,1964,Male,23,ANTHONY,1970,10/04/2023
249,1964,Male,24,CHARLES,1880,10/04/2023
250,1964,Male,25,ERIC,1878,10/04/2023
251,1965,Female,1,LISA,4629,10/04/2023
252,1965,Female,2,KIMBERLY*,2822,10/04/2023
253,1965,Female,3,KAREN,2633,10/04/2023
254,1965,Female,4,CHRISTIN*,2462,10/04/2023
255,1965,Female,5,MARY,2293,10/04/2023
256,1965,Female,6,CYNTHIA,2200,10/04/2023
257,1965,Female,7,PATRICIA*,2160,10/04/2023
258,1965,Female,8,SUSAN,1968,10/04/2023
259,1965,Female,9,DEBORAH,1867,10/04/2023
260,1965,Female,10,JULIE,1829,10/04/2023
261,1965,Female,11,ELIZABET*,1812,10/04/2023
262,1965,Female,12,LAURA,1756,10/04/2023
263,1965,Female,13,MICHELLE*,1704,10/04/2023
264,1965,Female,14,JENNIFER*,1650,10/04/2023
265,1965,Female,15,SANDRA,1638,10/04/2023
266,1965,Female,16,LINDA,1598,10/04/2023
267,1965,Female,17,MARIA,1511,10/04/2023
268,1965,Female,18,DENISE,1380,10/04/2023
269,1965,Female,19,KELLY,1368,10/04/2023
270,1965,Female,20,DEBRA,1303,10/04/2023
271,1965,Female,21,TERESA,1274,10/04/2023
272,1965,Female,22,DONNA,1263,10/04/2023
273,1965,Female,23,KATHLEEN*,1211,10/04/2023
274,1965,Female,24,TRACY,1198,10/04/2023
275,1965,Female,25,PAMELA,1157,10/04/2023
276,1965,Male,1,MICHAEL,8632,10/04/2023
277,1965,Male,2,DAVID,6816,10/04/2023
278,1965,Male,3,ROBERT,6352,10/04/2023
279,1965,Male,4,JOHN,6244,10/04/2023
280,1965,Male,5,JAMES,5558,10/04/2023
281,1965,Male,6,RICHARD,4114,10/04/2023
282,1965,Male,7,MARK,3433,10/04/2023
283,1965,Male,8,STEVEN,3362,10/04/2023
284,1965,Male,9,WILLIAM,3158,10/04/2023
285,1965,Male,10,DANIEL,2980,10/04/2023
286,1965,Male,11,JEFFREY,2732,10/04/2023
287,1965,Male,12,CHRISTOP*,2645,10/04/2023
288,1965,Male,13,THOMAS,2476,10/04/2023
289,1965,Male,14,TIMOTHY,2431,10/04/2023
290,1965,Male,15,JOSEPH,2343,10/04/2023
291,1965,Male,16,KEVIN,2299,10/04/2023
292,1965,Male,17,PAUL,2281,10/04/2023
293,1965,Male,18,KENNETH,2209,10/04/2023
294,1965,Male,19,BRIAN,2162,10/04/2023
295,1965,Male,20,ERIC,2155,10/04/2023
296,1965,Male,21,SCOTT,2054,10/04/2023
297,1965,Male,22,RONALD,2023,10/04/2023
298,1965,Male,23,ANTHONY,2017,10/04/2023
299,1965,Male,24,GREGORY,1902,10/04/2023
300,1965,Male,25,CHARLES,1714,10/04/2023
301,1966,Female,1,LISA,4672,10/04/2023
302,1966,Female,2,MICHELLE*,3053,10/04/2023
303,1966,Female,3,KIMBERLY*,2990,10/04/2023
304,1966,Female,4,CHRISTIN*,2481,10/04/2023
305,1966,Female,5,KAREN,1983,10/04/2023
306,1966,Female,6,CYNTHIA,1940,10/04/2023
307,1966,Female,7,MARY,1924,10/04/2023
308,1966,Female,8,JENNIFER*,1852,10/04/2023
309,1966,Female,9,SUSAN,1789,10/04/2023
310,1966,Female,10,PATRICIA*,1757,10/04/2023
311,1966,Female,11,JULIE,1705,10/04/2023
312,1966,Female,12,DEBORAH,1649,10/04/2023
313,1966,Female,13,ELIZABET*,1623,10/04/2023
314,1966,Female,14,LAURA,1615,10/04/2023
315,1966,Female,15,SANDRA,1548,10/04/2023
316,1966,Female,16,MARIA,1395,10/04/2023
317,1966,Female,17,KELLY,1256,10/04/2023
318,1966,Female,18,DENISE,1230,10/04/2023
319,1966,Female,19,TINA,1216,10/04/2023
320,1966,Female,20,MICHELE,1178,10/04/2023
321,1966,Female,21,LINDA,1168,10/04/2023
322,1966,Female,22,TERESA,1159,10/04/2023
323,1966,Female,23,TRACY,1133,10/04/2023
324,1966,Female,24,KATHLEEN*,1110,10/04/2023
325,1966,Female,25,STEPHANI*,1102,10/04/2023
326,1966,Male,1,MICHAEL,8164,10/04/2023
327,1966,Male,2,DAVID,6716,10/04/2023
328,1966,Male,3,ROBERT,5973,10/04/2023
329,1966,Male,4,JOHN,5619,10/04/2023
330,1966,Male,5,JAMES,5251,10/04/2023
331,1966,Male,6,RICHARD,3767,10/04/2023
332,1966,Male,7,STEVEN,3191,10/04/2023
333,1966,Male,8,MARK,3166,10/04/2023
334,1966,Male,9,WILLIAM,2938,10/04/2023
335,1966,Male,10,CHRISTOP*,2866,10/04/2023
336,1966,Male,11,JEFFREY,2754,10/04/2023
337,1966,Male,12,DANIEL,2688,10/04/2023
338,1966,Male,13,TIMOTHY,2370,10/04/2023
339,1966,Male,14,BRIAN,2363,10/04/2023
340,1966,Male,15,PAUL,2217,10/04/2023
341,1966,Male,16,THOMAS,2141,10/04/2023
342,1966,Male,17,ERIC,2127,10/04/2023
343,1966,Male,18,JOSEPH,2112,10/04/2023
344,1966,Male,19,ANTHONY,2056,10/04/2023
345,1966,Male,20,SCOTT,2044,10/04/2023
346,1966,Male,21,KEVIN,2012,10/04/2023
347,1966,Male,22,KENNETH,1908,10/04/2023
348,1966,Male,23,RONALD,1899,10/04/2023
349,1966,Male,24,GREGORY,1708,10/04/2023
350,1966,Male,25,CHARLES,1612,10/04/2023
351,1967,Female,1,LISA,4361,10/04/2023
352,1967,Female,2,MICHELLE*,3424,10/04/2023
353,1967,Female,3,KIMBERLY*,2970,10/04/2023
354,1967,Female,4,CHRISTIN*,2682,10/04/2023
355,1967,Female,5,JENNIFER*,1818,10/04/2023
356,1967,Female,6,JULIE,1807,10/04/2023
357,1967,Female,7,CYNTHIA,1739,10/04/2023
358,1967,Female,8,MARY,1691,10/04/2023
359,1967,Female,9,KAREN,1684,10/04/2023
360,1967,Female,10,PATRICIA*,1675,10/04/2023
361,1967,Female,11,ELIZABET*,1626,10/04/2023
362,1967,Female,12,SUSAN,1584,10/04/2023
363,1967,Female,13,LAURA,1571,10/04/2023
364,1967,Female,14,MARIA,1461,10/04/2023
365,1967,Female,15,SANDRA,1412,10/04/2023
366,1967,Female,16,STEPHANI*,1406,10/04/2023
367,1967,Female,17,DEBORAH,1368,10/04/2023
368,1967,Female,18,DENISE,1251,10/04/2023
369,1967,Female,19,KELLY,1238,10/04/2023
370,1967,Female,19,TINA,1238,10/04/2023
371,1967,Female,21,WENDY,1113,10/04/2023
372,1967,Female,22,ANGELA,1112,10/04/2023
373,1967,Female,23,TRACY,1110,10/04/2023
374,1967,Female,24,MICHELE,1079,10/04/2023
375,1967,Female,25,TAMMY,1050,10/04/2023
376,1967,Male,1,MICHAEL,8588,10/04/2023
377,1967,Male,2,DAVID,6852,10/04/2023
378,1967,Male,3,ROBERT,5569,10/04/2023
379,1967,Male,4,JOHN,5474,10/04/2023
380,1967,Male,5,JAMES,4889,10/04/2023
381,1967,Male,6,RICHARD,3680,10/04/2023
382,1967,Male,7,MARK,3130,10/04/2023
383,1967,Male,8,STEVEN,3053,10/04/2023
384,1967,Male,9,WILLIAM,2901,10/04/2023
385,1967,Male,10,CHRISTOP*,2888,10/04/2023
386,1967,Male,11,DANIEL,2624,10/04/2023
387,1967,Male,12,JEFFREY,2515,10/04/2023
388,1967,Male,13,ERIC,2454,10/04/2023
389,1967,Male,14,BRIAN,2441,10/04/2023
390,1967,Male,15,TIMOTHY,2325,10/04/2023
391,1967,Male,16,ANTHONY,2187,10/04/2023
392,1967,Male,17,SCOTT,2163,10/04/2023
393,1967,Male,18,PAUL,2157,10/04/2023
394,1967,Male,19,JOSEPH,2149,10/04/2023
395,1967,Male,19,THOMAS,2149,10/04/2023
396,1967,Male,21,KEVIN,2007,10/04/2023
397,1967,Male,22,KENNETH,1778,10/04/2023
398,1967,Male,23,RONALD,1673,10/04/2023
399,1967,Male,24,GREGORY,1554,10/04/2023
400,1967,Male,25,CHARLES,1545,10/04/2023
401,1968,Female,1,LISA,4301,10/04/2023
402,1968,Female,2,MICHELLE*,3610,10/04/2023
403,1968,Female,3,CHRISTIN*,2999,10/04/2023
404,1968,Female,4,JENNIFER*,2855,10/04/2023
405,1968,Female,5,KIMBERLY*,2737,10/04/2023
406,1968,Female,6,LAURA,1951,10/04/2023
407,1968,Female,7,JULIE,1652,10/04/2023
408,1968,Female,8,PATRICIA*,1528,10/04/2023
409,1968,Female,9,CYNTHIA,1482,10/04/2023
410,1968,Female,10,ELIZABET*,1473,10/04/2023
411,1968,Female,11,MARY,1470,10/04/2023
412,1968,Female,12,KAREN,1461,10/04/2023
413,1968,Female,13,KELLY,1445,10/04/2023
414,1968,Female,14,MARIA,1430,10/04/2023
415,1968,Female,15,STEPHANI*,1347,10/04/2023
416,1968,Female,16,SUSAN,1325,10/04/2023
417,1968,Female,17,TINA,1310,10/04/2023
418,1968,Female,18,SANDRA,1301,10/04/2023
419,1968,Female,19,ANGELA,1254,10/04/2023
420,1968,Female,20,DEBORAH,1222,10/04/2023
421,1968,Female,21,MICHELE,1185,10/04/2023
422,1968,Female,22,MELISSA,1158,10/04/2023
423,1968,Female,23,WENDY,1084,10/04/2023
424,1968,Female,24,DENISE,1045,10/04/2023
425,1968,Female,25,TRACY,1037,10/04/2023
426,1968,Male,1,MICHAEL,8454,10/04/2023
427,1968,Male,2,DAVID,6405,10/04/2023
428,1968,Male,3,ROBERT,5909,10/04/2023
429,1968,Male,4,JOHN,5465,10/04/2023
430,1968,Male,5,JAMES,4844,10/04/2023
431,1968,Male,6,RICHARD,3560,10/04/2023
432,1968,Male,7,CHRISTOP*,3153,10/04/2023
433,1968,Male,8,MARK,3096,10/04/2023
434,1968,Male,9,STEVEN,2972,10/04/2023
435,1968,Male,10,WILLIAM,2867,10/04/2023
436,1968,Male,11,JEFFREY,2698,10/04/2023
437,1968,Male,12,DANIEL,2652,10/04/2023
438,1968,Male,13,BRIAN,2650,10/04/2023
439,1968,Male,14,ERIC,2408,10/04/2023
440,1968,Male,15,SCOTT,2303,10/04/2023
441,1968,Male,16,TIMOTHY,2214,10/04/2023
442,1968,Male,17,PAUL,2184,10/04/2023
443,1968,Male,18,THOMAS,2129,10/04/2023
444,1968,Male,19,ANTHONY,2086,10/04/2023
445,1968,Male,20,JOSEPH,2074,10/04/2023
446,1968,Male,21,KEVIN,1957,10/04/2023
447,1968,Male,22,MATTHEW,1773,10/04/2023
448,1968,Male,23,KENNETH,1691,10/04/2023
449,1968,Male,24,GREGORY,1548,10/04/2023
450,1968,Male,25,CHARLES,1523,10/04/2023
451,1969,Female,1,LISA,3956,10/04/2023
452,1969,Female,2,MICHELLE*,3608,10/04/2023
453,1969,Female,3,JENNIFER*,3420,10/04/2023
454,1969,Female,4,CHRISTIN*,3216,10/04/2023
455,1969,Female,5,KIMBERLY*,2910,10/04/2023
456,1969,Female,6,JULIE,1913,10/04/2023
457,1969,Female,7,LAURA,1806,10/04/2023
458,1969,Female,8,CYNTHIA,1566,10/04/2023
459,1969,Female,9,MARIA,1537,10/04/2023
460,1969,Female,10,PATRICIA*,1520,10/04/2023
461,1969,Female,11,ELIZABET*,1463,10/04/2023
462,1969,Female,12,STEPHANI*,1432,10/04/2023
463,1969,Female,13,MARY,1385,10/04/2023
464,1969,Female,14,SHANNON,1373,10/04/2023
465,1969,Female,15,SANDRA,1346,10/04/2023
466,1969,Female,16,KAREN,1302,10/04/2023
467,1969,Female,17,ANGELA,1301,10/04/2023
468,1969,Female,18,MELISSA,1269,10/04/2023
469,1969,Female,19,KELLY,1253,10/04/2023
470,1969,Female,20,TINA,1224,10/04/2023
471,1969,Female,21,SUSAN,1199,10/04/2023
472,1969,Female,22,TRACY,1159,10/04/2023
473,1969,Female,23,DENISE,1113,10/04/2023
474,1969,Female,24,HEATHER,1111,10/04/2023
475,1969,Female,25,MICHELE,1062,10/04/2023
476,1969,Male,1,MICHAEL,8544,10/04/2023
477,1969,Male,2,DAVID,6457,10/04/2023
478,1969,Male,3,ROBERT,6051,10/04/2023
479,1969,Male,4,JOHN,5167,10/04/2023
480,1969,Male,5,JAMES,4687,10/04/2023
481,1969,Male,6,CHRISTOP*,3518,10/04/2023
482,1969,Male,7,RICHARD,3363,10/04/2023
483,1969,Male,8,STEVEN,2893,10/04/2023
484,1969,Male,9,MARK,2889,10/04/2023
485,1969,Male,10,BRIAN,2796,10/04/2023
486,1969,Male,11,WILLIAM,2745,10/04/2023
487,1969,Male,12,DANIEL,2711,10/04/2023
488,1969,Male,13,JEFFREY,2689,10/04/2023
489,1969,Male,14,JASON,2619,10/04/2023
490,1969,Male,15,ERIC,2615,10/04/2023
491,1969,Male,16,SCOTT,2372,10/04/2023
492,1969,Male,17,THOMAS,2187,10/04/2023
493,1969,Male,18,ANTHONY,2152,10/04/2023
494,1969,Male,19,JOSEPH,2135,10/04/2023
495,1969,Male,19,PAUL,2135,10/04/2023
496,1969,Male,21,TIMOTHY,1959,10/04/2023
497,1969,Male,22,MATTHEW,1957,10/04/2023
498,1969,Male,23,KEVIN,1873,10/04/2023
499,1969,Male,24,GREGORY,1625,10/04/2023
500,1969,Male,25,CHARLES,1572,10/04/2023
501,1970,Female,1,JENNIFER*,4681,10/04/2023
502,1970,Female,2,LISA,3552,10/04/2023
503,1970,Female,3,MICHELLE*,3541,10/04/2023
504,1970,Female,4,CHRISTIN*,3206,10/04/2023
505,1970,Female,5,KIMBERLY*,2778,10/04/2023
506,1970,Female,6,JULIE,1758,10/04/2023
507,1970,Female,7,MARIA,1660,10/04/2023
508,1970,Female,8,LAURA,1639,10/04/2023
509,1970,Female,9,SHANNON,1615,10/04/2023
510,1970,Female,10,CYNTHIA,1594,10/04/2023
511,1970,Female,11,HEATHER,1582,10/04/2023
512,1970,Female,12,ELIZABET*,1564,10/04/2023
513,1970,Female,13,STEPHANI*,1535,10/04/2023
514,1970,Female,14,ANGELA,1508,10/04/2023
515,1970,Female,15,PATRICIA*,1355,10/04/2023
516,1970,Female,16,TRACY,1313,10/04/2023
517,1970,Female,17,AMY,1296,10/04/2023
518,1970,Female,17,MELISSA,1296,10/04/2023
519,1970,Female,19,SANDRA,1273,10/04/2023
520,1970,Female,20,MARY,1272,10/04/2023
521,1970,Female,21,KAREN,1225,10/04/2023
522,1970,Female,22,DAWN,1176,10/04/2023
523,1970,Female,23,TINA,1173,10/04/2023
524,1970,Female,24,NICOLE,1155,10/04/2023
525,1970,Female,25,KELLY,1077,10/04/2023
526,1970,Male,1,MICHAEL,8411,10/04/2023
527,1970,Male,2,DAVID,6254,10/04/2023
528,1970,Male,3,ROBERT,5607,10/04/2023
529,1970,Male,4,JOHN,5022,10/04/2023
530,1970,Male,5,JAMES,4735,10/04/2023
531,1970,Male,6,CHRISTOP*,3923,10/04/2023
532,1970,Male,7,JASON,3891,10/04/2023
533,1970,Male,8,RICHARD,3258,10/04/2023
534,1970,Male,9,WILLIAM,2831,10/04/2023
